Linux 3.19.0-39-lowlatency (flashstack-3) 	09/08/2016 	_x86_64_	(56 CPU)

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378036     0      9740   41.82    8.18    0.00   50.00     8      7.27      0.00 3169952   3672   0.00     136      32   5238.18  51318.18  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378036     0      9745   38.18   10.91    0.00   49.09     8      7.27      0.00 3169952   3672   0.00     136      32  55919.09    612.73  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378037     0      9740   41.00    8.00    0.00   49.00     8      0.00      0.00 3169952   3672   0.00     136      32   5274.00  51503.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378037     0      9745   40.00   10.00    0.00   50.00     8      0.00      0.00 3169952   3672   0.00     136      32  56168.00    683.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378038     0      9740   43.00    7.00    0.00   50.00     8      5.00      0.00 3169952   3672   0.00     136      32   5262.00  51749.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378038     0      9745   38.00   13.00    0.00   51.00     8      5.00      0.00 3169952   3672   0.00     136      32  56382.00    623.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378039     0      9740   42.00    8.00    0.00   50.00     8      0.00      0.00 3169952   3672   0.00     136      32   5268.00  51575.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378039     0      9745   40.00    9.00    0.00   49.00     8      0.00      0.00 3169952   3672   0.00     136      32  56184.00    589.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378040     0      9740   41.00    9.00    0.00   50.00     8      0.00      0.00 3169952   3672   0.00     136      32   5306.00  51475.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378040     0      9745   39.00   11.00    0.00   50.00     8      8.00      0.00 3169952   3672   0.00     136      32  56162.00    644.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378041     0      9740   42.00    8.00    0.00   50.00     8      8.00      0.00 3169952   3672   0.00     136      32   5350.00  50785.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378041     0      9745   39.00   11.00    0.00   50.00     8      0.00      0.00 3169952   3672   0.00     136      32  55533.00    613.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378042     0      9740   40.00    9.00    0.00   49.00     8      0.00      0.00 3169952   3672   0.00     136      32   5272.00  51607.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378042     0      9745   38.00   12.00    0.00   50.00     8      5.00      0.00 3169952   3672   0.00     136      32  56268.00    623.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378043     0      9740   41.00    9.00    0.00   50.00     8      0.00      0.00 3169952   3672   0.00     136      32   5550.00  50029.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378043     0      9745   38.00   11.00    0.00   49.00     8      0.00      0.00 3169952   3672   0.00     136      32  54950.00    648.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378044     0      9740   42.00    8.00    0.00   50.00     8      5.00      0.00 3169952   3672   0.00     136      32   5199.00  51823.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378044     0      9745   38.00   12.00    0.00   50.00     8      0.00      0.00 3169952   3672   0.00     136      32  56400.00    604.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473378045     0      9740   41.00    9.00    0.00   50.00     8      0.00      0.00 3169952   3672   0.00     136      32   5292.00  51715.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
 1473378045     0      9745   40.00   10.00    0.00   50.00     8      8.00      0.00 3169952   3672   0.00     136      32  56370.00    614.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 2 -n 11 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
