Linux 3.19.0-39-lowlatency (flashstack-3) 	09/07/2016 	_x86_64_	(56 CPU)

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473304948     0      8704   24.00    9.00    0.00   33.00     8      4.00      0.00 3169956   3672   0.00     136      32  41035.50    400.50  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 3 -n 14 
 1473304948     0      8709   24.00    9.00    0.00   33.00     8      1.50      0.00 3169956   3672   0.00     136      32  38802.00   5328.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 2 -n 7 -- -d 3 
 1473304948     0      8714   25.00    8.50    0.00   33.50     8      4.00      0.00 3169956   3672   0.00     136      32   3642.50  70795.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473304950     0      8704   25.00    8.50    0.00   33.50     8      2.00      0.00 3169956   3672   0.00     136      32  41059.00    387.50  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 3 -n 14 
 1473304950     0      8709   24.00    9.00    0.00   33.00     8      0.50      0.00 3169956   3672   0.00     136      32  38792.00   5746.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 2 -n 7 -- -d 3 
 1473304950     0      8714   24.00    9.50    0.00   33.50     8      2.50      0.00 3169956   3672   0.00     136      32   3638.00  70679.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473304952     0      8704   25.00    8.00    0.00   33.00     8      0.50      0.00 3169956   3672   0.00     136      32  41060.50    407.50  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 3 -n 14 
 1473304952     0      8709   25.00    8.50    0.00   33.50     8      4.00      0.00 3169956   3672   0.00     136      32  38716.00   5765.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 2 -n 7 -- -d 3 
 1473304952     0      8714   23.50   10.00    0.00   33.50     8      0.00      0.00 3169956   3672   0.00     136      32   3691.50  70516.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473304954     0      8704   26.00    7.00    0.00   33.00     8      4.00      0.00 3169956   3672   0.00     136      32  41074.50    428.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 3 -n 14 
 1473304954     0      8709   25.00    8.00    0.00   33.00     8      0.00      0.00 3169956   3672   0.00     136      32  38720.00   5833.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 2 -n 7 -- -d 3 
 1473304954     0      8714   24.00    9.50    0.00   33.50     8      4.00      0.00 3169956   3672   0.00     136      32   3667.50  70553.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473304956     0      8704   24.00    9.00    0.00   33.00     8      0.00      0.00 3169956   3672   0.00     136      32  41127.00    422.50  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 3 -n 14 
 1473304956     0      8709   26.00    7.50    0.00   33.50     8      2.00      0.00 3169956   3672   0.00     136      32  38760.00   5762.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 2 -n 7 -- -d 3 
 1473304956     0      8714   23.50    9.50    0.00   33.00     8      0.00      0.00 3169956   3672   0.00     136      32   3666.00  70670.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473304958     0      8704   24.50    9.00    0.00   33.50     8      2.00      0.00 3169956   3672   0.00     136      32  41066.00    375.50  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 3 -n 14 
 1473304958     0      8709   23.50    9.50    0.00   33.00     8      0.00      0.00 3169956   3672   0.00     136      32  38758.00   5711.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 2 -n 7 -- -d 3 
 1473304958     0      8714   24.50    9.00    0.00   33.50     8      2.50      0.00 3169956   3672   0.00     136      32   3675.00  70622.00  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 

#      Time   UID       PID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ    RSS   %MEM StkSize  StkRef   cswch/s nvcswch/s  Command
 1473304960     0      8704   24.50    8.00    0.00   32.50     8      0.00      0.00 3169956   3672   0.00     136      32  41031.50    417.00  ./build/bridge -l 8 -n 3 --proc-type=secondary -- -r 3 -n 14 
 1473304960     0      8709   25.00    8.00    0.00   33.00     8      4.00      0.00 3169956   3672   0.00     136      32  38733.50   5732.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 2 -n 7 -- -d 3 
 1473304960     0      8714   24.50    9.00    0.00   33.50     8      0.00      0.00 3169956   3672   0.00     136      32   3670.00  70527.50  ./build/forward -l 8 -n 3 --proc-type=secondary -- -r 1 -- -d 2 
